GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",420,62,0,11,4,6,16,13,38,30,37,41,24,24,20,26,0,11,17,21,23,22,10,11,74,45,52,28,26,27,43,31,36,31
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",254,45,0,11,6,11,0,11,18,21,12,19,0,11,18,20,6,9,5,8,33,21,23,16,46,28,16,15,18,15,22,16,31,25
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",252,41,37,25,28,24,7,8,37,28,28,24,10,14,1,4,0,11,4,5,22,20,42,27,31,25,1,6,0,11,4,6,0,11
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",584,58,25,24,5,8,0,11,32,31,29,28,25,30,5,8,10,11,16,17,27,19,45,26,120,39,44,22,96,50,19,15,86,39
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",671,70,115,56,24,26,20,22,101,50,73,37,57,41,67,41,32,34,29,26,42,28,54,36,45,36,6,10,0,11,6,9,0,11
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",257,40,25,24,20,22,35,26,4,8,36,31,23,19,12,18,0,11,0,11,25,21,15,17,35,32,13,20,7,12,7,10,0,11
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",1244,219,162,109,168,110,79,91,182,119,110,82,72,80,124,113,27,45,11,20,125,106,50,51,93,85,35,47,6,13,0,16,0,16
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",1620,224,274,143,79,73,133,89,80,56,209,115,128,90,156,112,98,75,0,16,184,133,140,85,56,51,58,60,12,20,0,16,13,22
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",994,112,206,96,34,34,153,84,99,78,36,44,39,44,46,46,10,16,23,27,0,11,112,84,21,23,139,102,0,11,12,23,64,53
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",1103,135,131,81,27,24,86,64,127,73,86,62,16,19,40,39,46,52,101,69,82,60,64,44,101,64,130,75,51,44,7,12,8,12
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",1208,132,210,104,103,62,154,91,61,37,82,63,29,37,73,67,47,39,71,58,107,72,106,70,92,66,41,40,0,16,32,30,0,16
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",897,110,187,109,14,22,193,119,74,78,75,58,16,24,72,47,0,11,16,23,67,64,49,62,100,81,34,41,0,11,0,11,0,11
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",671,97,84,55,75,48,49,36,56,42,75,53,0,11,0,11,39,44,17,27,33,32,83,45,101,67,0,11,59,48,0,11,0,11
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",1264,105,167,74,106,67,38,31,60,41,72,60,103,65,126,75,91,67,49,39,68,47,120,65,180,85,37,28,23,37,13,19,11,16
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",928,132,36,31,121,77,59,50,61,43,78,54,70,59,53,50,28,45,17,18,54,44,124,65,89,47,39,28,73,49,19,22,7,10
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",855,116,97,71,84,68,52,35,34,36,152,78,58,61,26,24,84,60,43,34,94,59,15,23,73,52,18,20,10,16,0,11,15,24
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",997,133,60,46,29,36,69,70,63,60,9,15,24,37,19,27,0,11,8,13,67,59,122,74,91,48,175,84,121,74,112,56,28,24
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",1864,202,173,94,159,117,130,101,162,111,138,82,184,113,171,107,145,101,43,47,229,139,154,107,97,64,26,40,0,16,37,42,16,25
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",1826,231,193,128,376,190,230,123,23,24,88,66,91,96,84,79,106,68,73,84,173,88,82,75,124,95,140,95,25,29,0,16,18,28
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",1323,230,319,156,45,46,139,104,168,113,149,99,147,127,34,38,56,64,30,42,42,40,41,56,80,67,27,46,0,16,37,43,9,15
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",543,64,33,33,43,40,23,21,12,13,6,9,0,11,0,11,22,23,66,50,92,58,50,38,54,34,28,25,41,35,50,35,23,18
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",1592,193,122,89,175,105,176,98,62,59,170,115,62,61,127,86,110,89,118,73,102,94,123,82,96,66,77,65,14,22,48,58,10,16
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",1613,210,239,114,169,99,183,125,103,83,144,108,59,71,121,95,30,48,52,62,73,64,152,97,134,101,88,61,0,16,20,32,46,53
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",2001,192,91,71,144,111,354,165,88,78,133,81,141,78,93,82,136,108,143,100,117,81,127,89,214,130,75,62,79,68,0,16,66,66
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",1040,101,44,36,67,52,99,66,120,67,43,39,79,49,22,20,69,56,127,68,72,51,71,52,80,44,64,56,8,14,50,32,25,36
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",1056,93,145,67,99,63,85,57,105,54,33,37,56,45,16,26,155,69,109,60,46,31,53,50,52,43,42,39,9,15,51,45,0,11
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",486,59,37,30,54,33,28,25,22,21,53,27,29,25,37,32,18,16,29,28,20,19,67,39,15,14,40,23,12,12,18,16,7,9
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",715,109,57,53,30,50,25,28,0,11,74,52,67,73,61,66,7,12,0,11,50,48,154,99,53,46,64,38,15,19,34,29,24,35
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",1706,205,203,140,252,134,207,91,46,54,93,85,179,133,70,63,102,71,65,72,91,87,132,93,146,105,107,88,0,16,13,22,0,16
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",448,64,89,46,64,40,41,32,27,27,26,30,26,26,6,9,24,26,0,11,40,31,16,11,39,29,12,13,0,11,38,27,0,11
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",562,94,37,39,33,41,38,37,31,29,56,45,6,10,36,39,0,11,31,33,8,13,37,29,122,76,34,41,44,29,22,20,27,33
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",1035,146,89,68,61,57,133,81,54,49,70,47,57,52,58,45,6,9,88,50,32,28,185,85,144,102,58,49,0,11,0,11,0,11
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",2124,286,56,51,135,99,62,50,89,82,55,77,112,101,171,130,37,57,94,87,136,109,266,140,255,129,366,142,196,136,94,103,0,16
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",1815,256,76,64,12,19,80,73,11,17,29,34,200,115,19,30,55,45,48,74,253,152,316,161,267,124,254,136,54,46,99,105,42,70
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",1304,117,182,77,108,63,157,81,86,58,153,88,31,34,81,57,50,45,87,53,135,84,73,49,102,68,51,41,8,13,0,16,0,16
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",1454,175,39,63,70,58,48,55,0,16,14,21,58,50,71,60,31,47,22,33,304,151,344,146,137,67,209,165,71,57,36,46,0,16
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",315,49,32,26,70,34,55,36,38,35,14,16,2,5,5,7,12,14,21,20,16,14,14,14,7,12,12,14,5,8,0,11,12,18
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",1305,198,93,87,128,115,130,114,189,93,0,16,35,54,76,73,68,89,132,100,273,163,67,67,36,39,78,96,0,16,0,16,0,16
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",1068,96,141,73,67,52,107,64,81,59,83,55,44,51,97,61,53,50,44,37,68,55,96,64,42,38,95,66,17,29,33,36,0,11
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",1522,123,104,78,141,96,252,115,175,93,133,83,39,41,74,61,120,99,44,46,133,74,86,68,81,66,31,28,69,67,40,44,0,16
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",974,148,91,53,111,65,124,75,53,44,132,69,87,64,13,20,33,38,47,44,64,58,48,40,81,56,0,11,31,29,52,50,7,12
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",1168,177,94,78,56,44,89,77,57,65,122,86,51,50,29,38,99,91,24,31,69,64,156,104,103,64,131,84,35,51,53,43,0,16
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",1172,127,124,62,140,79,124,80,90,64,71,46,84,57,37,41,43,48,138,71,90,53,112,63,73,55,0,16,0,16,22,34,24,38
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",1625,196,157,96,126,104,139,78,109,70,79,72,48,53,141,112,42,67,52,50,163,105,179,111,62,50,237,123,17,29,74,63,0,16
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",245,53,26,20,24,22,31,25,46,38,0,11,8,13,10,17,19,20,9,11,15,20,33,26,12,15,6,10,6,10,0,11,0,11
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",417,74,51,38,38,33,59,42,40,40,18,17,20,15,25,29,37,33,22,26,32,23,32,30,21,21,9,13,0,11,13,20,0,11
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",974,99,173,71,48,34,97,60,53,52,120,54,76,51,0,11,66,59,32,35,39,36,104,63,122,71,10,17,34,31,0,11,0,11
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",1129,131,167,86,220,98,136,75,139,78,71,61,74,57,0,16,46,43,35,41,36,32,98,72,70,61,24,38,13,20,0,16,0,16
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",803,95,0,11,69,48,34,32,83,59,118,70,6,10,31,33,39,48,80,56,22,30,130,69,81,43,45,39,36,37,8,13,21,33
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",1283,134,216,82,95,64,127,96,143,86,105,91,145,90,110,79,29,27,8,12,115,76,126,78,40,40,4,7,13,20,7,12,0,16
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",524,88,84,50,0,11,16,23,40,41,46,44,62,53,20,25,7,13,15,23,18,22,80,46,97,45,0,11,9,13,0,11,30,27
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",893,91,89,71,82,51,33,31,70,58,7,11,92,67,30,35,38,45,42,49,42,38,28,21,141,62,103,68,50,49,32,32,14,23
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",1011,146,57,62,43,42,97,61,57,53,53,41,57,39,48,40,43,49,55,49,100,62,66,44,83,54,85,71,96,57,42,45,29,31
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",1593,176,199,125,58,52,111,92,111,101,261,133,63,61,24,37,43,47,183,133,149,110,166,92,168,87,0,16,0,16,23,39,34,50
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",1154,129,107,53,78,54,120,65,57,54,72,68,131,84,35,32,39,43,46,46,93,61,147,82,135,66,37,36,0,16,49,43,8,13
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",373,59,45,36,24,27,47,39,34,32,0,11,41,30,0,11,56,38,0,11,49,38,48,32,0,11,21,18,8,12,0,11,0,11
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",442,60,38,34,16,24,50,45,5,15,0,11,10,14,33,33,7,13,27,27,75,57,72,47,38,31,18,27,11,11,17,26,25,25
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",1555,188,81,79,149,113,116,86,51,48,68,58,112,95,109,98,19,30,64,62,148,117,108,91,238,126,156,112,116,63,20,25,0,16
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",1314,134,198,86,221,119,128,80,85,67,79,76,34,41,68,55,71,52,19,26,59,60,111,82,83,64,83,69,60,68,9,13,6,10
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",799,110,80,46,74,52,81,61,47,49,51,49,44,51,104,47,57,48,42,53,53,43,87,75,59,49,0,11,20,25,0,11,0,11
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",623,76,35,33,8,14,40,39,81,53,23,29,23,30,49,32,40,38,45,37,31,28,64,45,55,49,54,42,7,13,60,41,8,12
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",302,38,56,33,29,27,33,20,6,11,35,28,0,11,4,7,40,41,0,11,33,31,35,25,27,20,0,11,0,11,0,11,4,6
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",662,70,29,23,26,19,20,23,56,42,32,28,33,26,40,27,12,20,22,20,50,35,53,36,142,54,44,27,43,25,35,25,25,25
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",947,120,232,96,40,31,67,78,46,51,52,46,79,68,0,11,141,88,36,36,81,70,89,65,76,50,0,11,0,11,8,15,0,11
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",820,83,109,55,59,49,133,64,61,46,55,41,61,55,45,39,47,42,52,38,22,22,91,62,29,32,7,12,30,35,19,21,0,11
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",725,106,129,93,131,89,92,71,27,37,99,77,15,28,15,17,17,28,45,43,59,46,55,52,27,40,14,17,0,11,0,11,0,11
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",922,115,88,50,99,66,96,65,33,34,17,18,56,50,52,47,97,73,34,37,85,58,103,64,100,67,32,31,0,11,18,28,12,18
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",413,69,60,37,32,27,31,22,33,30,18,21,24,23,0,11,7,11,28,25,68,49,21,19,39,30,34,24,0,11,10,15,8,14
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",250,37,33,28,27,19,11,11,27,25,5,7,36,25,17,13,4,8,3,5,8,12,23,22,21,16,25,19,10,10,0,11,0,11
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",1249,91,163,84,74,66,178,98,19,31,79,69,65,59,53,37,111,62,22,26,57,64,44,46,280,121,50,58,44,50,10,18,0,16
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",903,126,179,82,145,90,172,89,117,77,0,11,12,25,78,75,46,47,40,31,42,54,53,58,4,10,10,16,0,11,0,11,5,9
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",611,78,93,42,34,29,7,10,45,35,16,17,15,24,54,31,28,22,7,11,96,50,56,34,52,34,65,27,20,24,23,16,0,11
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",1721,156,281,121,163,90,216,119,137,84,99,80,113,84,97,76,198,122,47,56,11,18,95,82,153,97,100,90,0,16,11,21,0,16
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",932,135,73,57,63,60,27,30,96,57,32,37,100,76,65,55,52,57,9,16,80,54,130,85,82,42,43,34,39,44,41,35,0,11
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",1425,115,128,84,138,71,124,74,157,73,96,71,124,64,112,77,123,72,81,67,35,35,94,54,115,69,0,16,20,30,47,48,31,47
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",1297,134,169,61,221,88,141,77,116,71,124,62,67,49,72,63,24,30,31,34,93,52,129,67,48,44,33,39,19,29,10,18,0,16
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",542,65,25,27,21,22,35,45,14,22,27,27,13,18,9,9,47,27,0,11,64,42,66,43,57,40,75,44,40,28,19,18,30,23
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",1208,96,220,81,177,77,144,70,92,65,83,59,73,57,33,32,93,66,69,42,52,51,63,51,65,57,0,16,10,16,34,39,0,16
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",796,102,186,89,136,61,56,44,16,18,29,32,68,52,70,37,63,46,72,45,14,23,35,29,32,32,7,12,0,11,0,11,12,19
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",537,65,20,22,0,11,17,31,17,16,5,8,0,11,11,13,28,31,16,14,39,29,89,52,77,35,65,38,40,29,45,29,68,42
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",417,66,33,31,40,33,27,25,29,30,17,20,66,40,11,12,55,37,18,19,35,25,28,27,51,29,7,10,0,11,0,11,0,11
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",658,109,18,20,21,34,32,31,0,11,32,29,25,43,0,11,34,42,36,57,63,49,93,58,26,25,123,62,71,59,47,54,37,25
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",709,105,50,60,0,11,20,22,34,44,11,18,0,11,11,17,0,11,86,62,9,14,43,36,181,87,61,48,47,37,47,54,109,66
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",1408,187,161,116,118,87,176,130,162,95,97,86,82,86,85,79,82,68,130,109,81,71,64,65,77,62,0,16,0,16,62,62,31,50
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",568,67,16,25,0,11,16,25,19,23,39,37,19,25,43,31,45,35,17,26,30,25,42,29,44,28,31,23,53,30,105,49,49,31
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",1335,138,183,84,69,52,73,52,151,84,163,91,81,52,55,46,93,54,30,36,160,65,190,89,41,36,26,27,0,16,0,16,20,31
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",555,65,27,27,0,11,16,25,34,39,47,28,15,17,21,21,27,16,49,26,58,41,47,32,51,24,82,40,12,12,61,32,8,9
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",1538,194,90,72,195,149,185,132,67,63,19,29,118,91,94,98,110,100,36,58,272,150,92,81,136,113,94,84,30,42,0,16,0,16
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",327,75,35,39,4,7,32,36,5,8,16,18,6,9,6,9,55,44,0,11,18,16,18,16,27,22,88,46,7,11,10,15,0,11
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",420,83,8,11,69,49,9,12,3,7,72,52,34,40,46,41,0,11,5,8,98,56,12,15,24,33,6,9,0,11,1,4,33,37
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",486,69,11,12,0,11,0,11,16,24,16,18,19,16,24,28,25,25,26,19,21,21,57,31,91,44,113,58,15,15,39,23,13,13
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",1350,273,154,116,65,53,76,79,83,91,265,155,58,51,105,121,25,29,58,76,75,92,107,82,124,90,0,16,84,90,52,63,19,30
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",1354,211,60,80,14,23,0,16,14,22,16,25,80,55,70,73,19,30,65,59,176,123,154,96,246,138,253,154,0,16,95,80,92,70
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",1650,165,97,90,192,101,186,118,53,48,62,48,98,79,65,71,169,102,89,71,151,100,121,97,256,129,1,15,42,49,33,51,35,44
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",796,98,7,12,43,42,9,15,58,55,12,19,91,60,34,45,24,38,63,52,53,41,84,47,120,57,81,71,77,66,33,32,7,9
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",1333,234,121,104,153,103,63,61,0,16,101,92,108,94,23,38,103,100,0,16,28,34,92,79,278,166,92,72,36,47,125,78,10,17
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",876,128,79,68,91,65,109,73,60,50,28,30,9,14,16,17,48,47,33,40,104,70,123,75,57,48,36,34,68,48,15,22,0,11
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",1786,209,164,112,200,114,180,103,37,48,130,97,98,85,154,113,31,46,177,121,129,81,188,107,194,109,28,37,37,57,23,29,16,27
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",940,118,52,45,90,64,21,35,86,70,34,39,66,52,138,69,43,48,36,43,82,63,60,45,182,81,20,23,7,12,13,21,10,15
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",1999,206,284,141,70,79,270,141,101,98,58,69,113,82,76,62,110,98,76,90,118,93,172,108,267,132,148,105,59,57,77,69,0,16
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",1285,122,6,9,0,11,13,15,6,11,34,28,0,11,8,12,15,17,9,14,25,25,150,95,313,115,201,95,130,73,187,88,188,76
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",905,120,35,31,81,69,18,25,48,39,10,16,0,11,18,20,58,52,0,11,12,20,73,45,109,54,156,78,101,63,107,62,79,54
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",10,9,3,6,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,3,6,4,6,0,11,0,11,0,11,0,11,0,11
1400000US36005027700,36005027700,"Census Tract 277, Bronx County, New York",1230,153,99,71,114,74,49,39,83,62,137,97,80,61,16,25,35,27,69,67,159,98,145,84,12,19,180,96,42,51,0,16,10,16
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",1702,226,118,94,32,42,13,23,157,134,0,16,90,79,22,34,20,33,155,118,312,174,137,93,235,146,161,98,114,78,84,57,52,48
1400000US36005028100,36005028100,"Census Tract 281, Bronx County, New York",931,115,10,16,10,15,29,24,14,23,19,21,38,40,34,27,31,36,17,18,42,34,190,79,233,101,134,69,43,31,20,22,67,61
1400000US36005028300,36005028300,"Census Tract 283, Bronx County, New York",741,151,118,89,90,52,69,66,104,79,11,16,54,51,31,32,65,57,10,16,19,23,0,11,46,49,81,78,4,24,39,52,0,11
1400000US36005028400,36005028400,"Census Tract 284, Bronx County, New York",13,22,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,13,22,0,11,0,11,0,11,0,11,0,11
1400000US36005028500,36005028500,"Census Tract 285, Bronx County, New York",829,123,58,46,34,34,0,11,71,81,38,40,0,11,0,11,32,27,18,26,101,70,124,80,41,31,70,59,116,73,95,52,31,36
1400000US36005028600,36005028600,"Census Tract 286, Bronx County, New York",301,53,19,29,0,11,3,5,16,25,0,11,16,15,20,20,9,15,0,11,0,11,19,16,60,28,47,24,23,26,42,35,27,23
1400000US36005028700,36005028700,"Census Tract 287, Bronx County, New York",766,126,34,33,25,26,43,38,0,11,0,11,67,46,42,36,34,50,78,66,71,60,82,53,102,87,50,60,73,55,30,27,35,29
1400000US36005028800,36005028800,"Census Tract 288, Bronx County, New York",855,102,12,18,42,58,13,19,12,17,9,14,0,11,8,12,0,11,26,28,70,40,116,77,56,40,83,51,78,60,115,87,215,99
1400000US36005028900,36005028900,"Census Tract 289, Bronx County, New York",1022,144,13,23,12,20,58,78,50,47,53,45,7,11,105,86,83,80,50,44,159,111,163,94,77,46,79,58,34,25,25,26,54,75
1400000US36005029301,36005029301,"Census Tract 293.01, Bronx County, New York",460,61,12,19,0,11,0,11,17,17,0,11,6,8,6,9,18,22,5,7,20,16,11,11,47,28,37,24,30,20,62,30,189,61
1400000US36005029302,36005029302,"Census Tract 293.02, Bronx County, New York",1498,192,17,27,0,16,0,16,19,32,31,36,16,24,0,16,0,16,62,49,31,34,165,154,220,88,230,113,237,91,176,89,294,144
1400000US36005029500,36005029500,"Census Tract 295, Bronx County, New York",1070,171,0,11,15,24,15,23,13,21,0,11,11,18,0,11,20,31,106,98,108,99,29,32,82,56,143,91,154,104,216,98,158,89
1400000US36005029600,36005029600,"Census Tract 296, Bronx County, New York",354,71,22,31,0,11,0,11,6,12,6,10,24,22,0,11,20,31,35,27,51,35,36,26,68,26,14,24,11,15,30,31,31,31
1400000US36005029700,36005029700,"Census Tract 297, Bronx County, New York",892,110,0,11,22,25,8,13,0,11,10,16,24,24,31,29,11,18,0,11,27,29,45,34,125,61,251,72,82,58,123,62,133,57
1400000US36005030000,36005030000,"Census Tract 300, Bronx County, New York",1259,185,10,17,66,72,17,27,64,63,14,23,83,85,0,16,36,35,68,89,132,79,225,150,89,68,202,113,100,80,132,100,21,32
1400000US36005030100,36005030100,"Census Tract 301, Bronx County, New York",234,48,0,11,7,10,5,8,0,11,3,6,0,11,0,11,0,11,0,11,5,8,13,12,48,24,15,13,19,15,68,38,51,23
1400000US36005030200,36005030200,"Census Tract 302, Bronx County, New York",2265,332,47,59,0,16,0,16,73,81,21,37,151,136,88,73,185,159,64,78,281,177,495,232,307,159,320,176,77,97,134,119,22,36
1400000US36005030701,36005030701,"Census Tract 307.01, Bronx County, New York",1410,189,0,16,0,16,39,59,18,29,15,24,0,16,14,21,31,35,31,33,28,31,180,109,265,119,62,45,75,52,123,76,529,135
1400000US36005030900,36005030900,"Census Tract 309, Bronx County, New York",731,87,25,25,0,11,9,14,11,17,0,11,0,11,49,36,4,8,7,13,32,26,42,34,49,34,138,50,84,42,102,45,179,79
1400000US36005031000,36005031000,"Census Tract 310, Bronx County, New York",1033,86,45,41,30,40,21,24,4,8,0,11,5,8,0,11,0,11,18,20,78,53,144,77,197,76,142,80,95,53,123,60,131,71
1400000US36005031200,36005031200,"Census Tract 312, Bronx County, New York",445,53,0,11,0,11,25,25,13,15,1,5,5,9,26,33,21,18,8,12,36,22,28,24,67,32,69,31,39,31,66,39,41,26
