"GEO.id - Chicago city, 2010",GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07,HD01_VD08,HD01_VD09,HD01_VD10,HD01_VD11,HD01_VD12,HD01_VD13,HD01_VD14,HD01_VD15,HD01_VD16,HD01_VD17,
Id,Id,Id2,Geography,Estimate, Total:,"Estimate; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more"
0800000US170311400014000251600,1400000US17031251600,17031251600,"Census Tract 2516, Cook County, Illinois",726,42,74,45,68,0,114,7,74,55,109,41,40,48,9,0,0,
0800000US170311400014000251700,1400000US17031251700,17031251700,"Census Tract 2517, Cook County, Illinois",346,45,21,70,40,28,36,15,4,17,14,32,20,0,4,0,0,
0800000US170311400014000251800,1400000US17031251800,17031251800,"Census Tract 2518, Cook County, Illinois",1147,272,70,169,94,61,43,12,31,103,58,61,115,37,0,0,21,
0800000US170311400014000251900,1400000US17031251900,17031251900,"Census Tract 2519, Cook County, Illinois",1212,193,88,183,162,87,29,49,84,26,60,121,20,40,31,0,39,
0800000US170311400014000252000,1400000US17031252000,17031252000,"Census Tract 2520, Cook County, Illinois",1268,113,158,152,237,72,66,50,48,95,83,83,86,0,25,0,0,
0800000US170311400014000252101,1400000US17031252101,17031252101,"Census Tract 2521.01, Cook County, Illinois",378,45,34,58,16,26,22,74,0,0,76,0,10,17,0,0,0,
0800000US170311400014000252102,1400000US17031252102,17031252102,"Census Tract 2521.02, Cook County, Illinois",1288,134,50,136,136,140,110,80,98,73,22,56,162,71,20,0,0,
0800000US170311400014000252201,1400000US17031252201,17031252201,"Census Tract 2522.01, Cook County, Illinois",548,70,91,56,4,4,11,50,37,31,21,17,122,25,9,0,0,
0800000US170311400014000252202,1400000US17031252202,17031252202,"Census Tract 2522.02, Cook County, Illinois",1160,197,48,116,99,30,54,145,11,14,68,124,157,39,39,0,19,
0800000US170311400014000260100,1400000US17031260100,17031260100,"Census Tract 2601, Cook County, Illinois",213,59,5,30,32,0,0,18,0,0,19,0,50,0,0,0,0,
0800000US170311400014000260200,1400000US17031260200,17031260200,"Census Tract 2602, Cook County, Illinois",258,69,19,55,13,11,11,30,0,0,19,6,19,0,6,0,0,
0800000US170311400014000260300,1400000US17031260300,17031260300,"Census Tract 2603, Cook County, Illinois",278,102,4,35,0,17,10,38,4,19,26,5,9,9,0,0,0,
0800000US170311400014000260400,1400000US17031260400,17031260400,"Census Tract 2604, Cook County, Illinois",319,23,45,27,42,37,50,10,5,4,47,6,15,8,0,0,0,
0800000US170311400014000260500,1400000US17031260500,17031260500,"Census Tract 2605, Cook County, Illinois",430,125,0,75,0,31,19,36,38,34,44,13,15,0,0,0,0,
0800000US170311400014000260600,1400000US17031260600,17031260600,"Census Tract 2606, Cook County, Illinois",564,108,73,26,27,31,23,0,41,19,53,40,118,5,0,0,0,
0800000US170311400014000260700,1400000US17031260700,17031260700,"Census Tract 2607, Cook County, Illinois",419,92,46,26,65,0,27,6,9,30,35,15,33,19,16,0,0,
0800000US170311400014000260800,1400000US17031260800,17031260800,"Census Tract 2608, Cook County, Illinois",516,118,51,62,48,22,74,18,15,7,17,38,22,6,11,0,7,
0800000US170311400014000260900,1400000US17031260900,17031260900,"Census Tract 2609, Cook County, Illinois",330,116,30,42,9,14,10,0,30,5,0,15,46,13,0,0,0,
0800000US170311400014000261000,1400000US17031261000,17031261000,"Census Tract 2610, Cook County, Illinois",605,89,54,35,35,35,91,0,21,0,56,93,33,13,50,0,0,
0800000US170311400014000270500,1400000US17031270500,17031270500,"Census Tract 2705, Cook County, Illinois",389,114,32,30,34,37,10,0,5,0,55,24,34,0,0,14,0,
0800000US170311400014000271200,1400000US17031271200,17031271200,"Census Tract 2712, Cook County, Illinois",305,52,51,18,0,15,32,11,12,5,13,0,23,0,30,43,0,
0800000US170311400014000271300,1400000US17031271300,17031271300,"Census Tract 2713, Cook County, Illinois",284,109,41,7,17,31,0,9,7,19,5,23,0,0,0,16,0,
0800000US170311400014000271400,1400000US17031271400,17031271400,"Census Tract 2714, Cook County, Illinois",338,80,0,23,17,36,4,10,42,10,27,6,83,0,0,0,0,
0800000US170311400014000271500,1400000US17031271500,17031271500,"Census Tract 2715, Cook County, Illinois",287,79,7,17,18,30,5,24,8,0,0,38,32,0,5,0,24,
0800000US170311400014000271800,1400000US17031271800,17031271800,"Census Tract 2718, Cook County, Illinois",173,21,21,14,0,51,21,0,25,6,0,0,14,0,0,0,0,
0800000US170311400014000280100,1400000US17031280100,17031280100,"Census Tract 2801, Cook County, Illinois",959,0,0,0,0,0,0,0,0,14,19,41,108,201,168,169,239,
0800000US170311400014000280400,1400000US17031280400,17031280400,"Census Tract 2804, Cook County, Illinois",264,106,20,8,0,0,12,0,24,0,45,8,19,6,11,5,0,
0800000US170311400014000280800,1400000US17031280800,17031280800,"Census Tract 2808, Cook County, Illinois",138,22,12,21,9,6,2,8,0,0,15,16,17,6,4,0,0,
0800000US170311400014000280900,1400000US17031280900,17031280900,"Census Tract 2809, Cook County, Illinois",222,60,42,18,52,0,11,0,6,0,0,6,16,0,0,0,11,
0800000US170311400014000281900,1400000US17031281900,17031281900,"Census Tract 2819, Cook County, Illinois",757,72,13,0,0,0,0,0,0,12,38,139,111,70,80,111,111,
0800000US170311400014000282700,1400000US17031282700,17031282700,"Census Tract 2827, Cook County, Illinois",466,95,0,51,48,20,0,31,19,5,40,28,56,21,14,38,0,
0800000US170311400014000282800,1400000US17031282800,17031282800,"Census Tract 2828, Cook County, Illinois",413,6,0,3,12,4,20,74,12,48,21,47,50,76,8,24,8,
0800000US170311400014000283100,1400000US17031283100,17031283100,"Census Tract 2831, Cook County, Illinois",478,73,33,0,23,40,16,10,46,38,39,42,27,8,16,11,56,
0800000US170311400014000283200,1400000US17031283200,17031283200,"Census Tract 2832, Cook County, Illinois",281,24,0,0,31,23,32,0,14,0,4,12,56,11,30,39,5,
0800000US170311400014000283800,1400000US17031283800,17031283800,"Census Tract 2838, Cook County, Illinois",711,64,14,7,27,46,55,24,0,36,16,61,120,56,35,89,61,
0800000US170311400014000290900,1400000US17031290900,17031290900,"Census Tract 2909, Cook County, Illinois",904,270,81,93,51,55,58,16,47,44,16,99,37,15,22,0,0,
0800000US170311400014000291200,1400000US17031291200,17031291200,"Census Tract 2912, Cook County, Illinois",509,166,25,34,10,43,39,33,42,0,56,14,36,6,5,0,0,
0800000US170311400014000291600,1400000US17031291600,17031291600,"Census Tract 2916, Cook County, Illinois",216,47,20,0,27,10,24,8,0,0,16,0,55,0,0,9,0,
0800000US170311400014000292200,1400000US17031292200,17031292200,"Census Tract 2922, Cook County, Illinois",641,121,52,51,116,39,44,19,47,26,29,46,11,15,9,16,0,
0800000US170311400014000292400,1400000US17031292400,17031292400,"Census Tract 2924, Cook County, Illinois",410,119,30,67,25,0,13,27,46,12,27,18,22,0,4,0,0,
0800000US170311400014000292500,1400000US17031292500,17031292500,"Census Tract 2925, Cook County, Illinois",926,98,63,120,94,58,67,60,8,68,90,54,77,49,11,9,0,
0800000US170311400014000300500,1400000US17031300500,17031300500,"Census Tract 3005, Cook County, Illinois",593,37,34,39,24,68,100,84,27,6,77,65,32,0,0,0,0,
0800000US170311400014000300600,1400000US17031300600,17031300600,"Census Tract 3006, Cook County, Illinois",703,45,57,33,54,52,66,71,29,10,76,66,86,15,34,4,5,
0800000US170311400014000300700,1400000US17031300700,17031300700,"Census Tract 3007, Cook County, Illinois",946,85,190,167,69,54,34,50,24,34,45,49,69,38,38,0,0,
0800000US170311400014000300800,1400000US17031300800,17031300800,"Census Tract 3008, Cook County, Illinois",861,52,47,298,41,18,50,48,57,9,55,54,62,51,19,0,0,
0800000US170311400014000300900,1400000US17031300900,17031300900,"Census Tract 3009, Cook County, Illinois",852,71,192,150,48,73,55,19,24,43,31,11,102,11,10,0,12,
0800000US170311400014000301100,1400000US17031301100,17031301100,"Census Tract 3011, Cook County, Illinois",604,94,64,86,59,60,11,28,54,0,37,68,22,0,21,0,0,
0800000US170311400014000301200,1400000US17031301200,17031301200,"Census Tract 3012, Cook County, Illinois",716,66,66,82,93,25,105,75,34,43,81,46,0,0,0,0,0,
0800000US170311400014000301600,1400000US17031301600,17031301600,"Census Tract 3016, Cook County, Illinois",952,73,83,135,107,86,41,97,53,28,102,46,53,40,0,8,0,
0800000US170311400014000301701,1400000US17031301701,17031301701,"Census Tract 3017.01, Cook County, Illinois",722,55,43,78,81,35,74,35,28,120,33,60,25,21,34,0,0,
0800000US170311400014000301702,1400000US17031301702,17031301702,"Census Tract 3017.02, Cook County, Illinois",794,135,40,38,212,67,73,13,51,9,41,58,23,19,15,0,0,
0800000US170311400014000301801,1400000US17031301801,17031301801,"Census Tract 3018.01, Cook County, Illinois",866,117,8,77,95,38,127,136,115,15,48,17,43,12,0,18,0,
0800000US170311400014000301802,1400000US17031301802,17031301802,"Census Tract 3018.02, Cook County, Illinois",574,61,74,47,73,0,53,44,118,13,4,24,39,24,0,0,0,
0800000US170311400014000301803,1400000US17031301803,17031301803,"Census Tract 3018.03, Cook County, Illinois",972,42,66,168,139,49,78,155,37,30,112,27,32,0,13,17,7,
0800000US170311400014000310200,1400000US17031310200,17031310200,"Census Tract 3102, Cook County, Illinois",297,11,26,29,0,22,45,0,5,5,8,17,51,17,23,16,22,
0800000US170311400014000310300,1400000US17031310300,17031310300,"Census Tract 3103, Cook County, Illinois",324,8,18,27,15,0,10,36,0,0,15,68,26,20,45,36,0,
0800000US170311400014000310400,1400000US17031310400,17031310400,"Census Tract 3104, Cook County, Illinois",273,8,0,48,0,41,31,8,14,8,48,14,27,0,11,11,4,
0800000US170311400014000310500,1400000US17031310500,17031310500,"Census Tract 3105, Cook County, Illinois",364,0,35,94,0,19,41,4,19,11,45,14,54,19,0,0,9,
0800000US170311400014000310600,1400000US17031310600,17031310600,"Census Tract 3106, Cook County, Illinois",799,39,30,97,100,23,114,31,27,36,83,74,62,57,13,13,0,
0800000US170311400014000310700,1400000US17031310700,17031310700,"Census Tract 3107, Cook County, Illinois",274,22,70,24,15,25,0,20,12,0,0,24,40,22,0,0,0,
0800000US170311400014000310800,1400000US17031310800,17031310800,"Census Tract 3108, Cook County, Illinois",924,0,34,99,74,76,104,70,145,22,68,121,82,24,5,0,0,
0800000US170311400014000310900,1400000US17031310900,17031310900,"Census Tract 3109, Cook County, Illinois",1090,87,114,63,144,94,81,67,9,71,64,111,76,21,22,33,33,
0800000US170311400014000320100,1400000US17031320100,17031320100,"Census Tract 3201, Cook County, Illinois",1859,65,11,0,23,0,0,12,10,0,25,68,111,455,168,320,591,
0800000US170311400014000320400,1400000US17031320400,17031320400,"Census Tract 3204, Cook County, Illinois",237,0,0,0,0,8,0,0,0,13,0,10,48,14,6,13,125,
0800000US170311400014000320600,1400000US17031320600,17031320600,"Census Tract 3206, Cook County, Illinois",828,30,0,0,0,30,0,21,28,0,26,66,98,76,34,48,371,
0800000US170311400014000330100,1400000US17031330100,17031330100,"Census Tract 3301, Cook County, Illinois",3149,137,31,80,90,64,21,48,11,56,175,63,319,384,155,538,977,
0800000US170311400014000330200,1400000US17031330200,17031330200,"Census Tract 3302, Cook County, Illinois",898,56,5,0,20,0,13,17,11,49,35,52,90,80,107,146,217,
0800000US170311400014000340300,1400000US17031340300,17031340300,"Census Tract 3403, Cook County, Illinois",448,34,48,40,22,38,0,41,19,11,41,16,54,10,22,52,0,
0800000US170311400014000340400,1400000US17031340400,17031340400,"Census Tract 3404, Cook County, Illinois",429,45,19,16,62,4,48,31,14,9,79,34,55,4,9,0,0,
0800000US170311400014000340500,1400000US17031340500,17031340500,"Census Tract 3405, Cook County, Illinois",318,69,27,0,21,5,0,6,7,0,20,37,75,10,26,8,7,
0800000US170311400014000340600,1400000US17031340600,17031340600,"Census Tract 3406, Cook County, Illinois",228,53,73,38,0,35,10,0,0,4,4,11,0,0,0,0,0,
0800000US170311400014000350100,1400000US17031350100,17031350100,"Census Tract 3501, Cook County, Illinois",249,13,0,8,14,0,27,11,9,31,90,28,11,7,0,0,0,
0800000US170311400014000350400,1400000US17031350400,17031350400,"Census Tract 3504, Cook County, Illinois",265,133,11,30,7,11,8,13,37,0,0,9,6,0,0,0,0,
0800000US170311400014000351000,1400000US17031351000,17031351000,"Census Tract 3510, Cook County, Illinois",621,0,26,28,19,19,10,33,83,14,48,193,85,32,31,0,0,
0800000US170311400014000351100,1400000US17031351100,17031351100,"Census Tract 3511, Cook County, Illinois",546,166,102,73,70,5,49,28,8,0,6,35,0,0,0,0,4,
0800000US170311400014000351400,1400000US17031351400,17031351400,"Census Tract 3514, Cook County, Illinois",298,82,34,23,11,4,11,32,8,0,28,26,15,8,5,0,11,
0800000US170311400014000351500,1400000US17031351500,17031351500,"Census Tract 3515, Cook County, Illinois",79,7,7,0,13,0,23,2,10,0,0,3,0,6,5,3,0,
0800000US170311400014000360200,1400000US17031360200,17031360200,"Census Tract 3602, Cook County, Illinois",434,109,65,50,61,29,9,53,18,5,6,0,15,9,5,0,0,
0800000US170311400014000380100,1400000US17031380100,17031380100,"Census Tract 3801, Cook County, Illinois",382,60,4,71,28,22,12,4,0,14,12,18,22,65,9,17,24,
0800000US170311400014000380200,1400000US17031380200,17031380200,"Census Tract 3802, Cook County, Illinois",292,57,18,19,22,16,9,16,0,38,8,0,39,12,0,5,33,
0800000US170311400014000380500,1400000US17031380500,17031380500,"Census Tract 3805, Cook County, Illinois",196,43,0,24,0,25,13,0,12,0,19,14,15,11,0,20,0,
0800000US170311400014000380700,1400000US17031380700,17031380700,"Census Tract 3807, Cook County, Illinois",149,6,23,6,0,7,0,5,25,0,12,30,11,10,0,9,5,
0800000US170311400014000381200,1400000US17031381200,17031381200,"Census Tract 3812, Cook County, Illinois",472,42,7,0,25,15,64,60,49,0,41,58,58,30,0,23,0,
0800000US170311400014000381400,1400000US17031381400,17031381400,"Census Tract 3814, Cook County, Illinois",375,58,14,10,81,0,5,27,0,23,83,21,30,8,0,9,6,
0800000US170311400014000381500,1400000US17031381500,17031381500,"Census Tract 3815, Cook County, Illinois",24,0,3,3,0,0,8,0,0,0,0,0,10,0,0,0,0,
0800000US170311400014000381700,1400000US17031381700,17031381700,"Census Tract 3817, Cook County, Illinois",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0800000US170311400014000381800,1400000US17031381800,17031381800,"Census Tract 3818, Cook County, Illinois",241,54,11,11,24,0,8,4,0,0,0,28,56,8,0,4,33,
0800000US170311400014000381900,1400000US17031381900,17031381900,"Census Tract 3819, Cook County, Illinois",267,24,26,7,20,15,13,25,2,0,14,42,10,32,0,25,12,
0800000US170311400014000390100,1400000US17031390100,17031390100,"Census Tract 3901, Cook County, Illinois",326,7,0,10,22,0,11,76,0,4,10,30,47,49,4,3,53,
0800000US170311400014000390200,1400000US17031390200,17031390200,"Census Tract 3902, Cook County, Illinois",428,67,54,45,0,12,24,18,16,0,15,16,43,39,13,17,49,
0800000US170311400014000390300,1400000US17031390300,17031390300,"Census Tract 3903, Cook County, Illinois",530,214,18,46,0,32,68,13,19,24,34,0,18,12,21,11,0,
0800000US170311400014000390400,1400000US17031390400,17031390400,"Census Tract 3904, Cook County, Illinois",491,66,73,11,56,68,82,0,25,0,0,7,0,18,20,36,29,
0800000US170311400014000390500,1400000US17031390500,17031390500,"Census Tract 3905, Cook County, Illinois",352,33,10,22,0,9,9,14,10,15,30,16,9,39,43,12,81,
0800000US170311400014000390600,1400000US17031390600,17031390600,"Census Tract 3906, Cook County, Illinois",492,51,0,3,25,18,23,10,7,13,20,17,54,45,42,22,142,
0800000US170311400014000390700,1400000US17031390700,17031390700,"Census Tract 3907, Cook County, Illinois",976,14,0,103,27,29,62,0,49,0,85,46,167,97,32,121,144,
0800000US170311400014000400300,1400000US17031400300,17031400300,"Census Tract 4003, Cook County, Illinois",340,56,24,10,15,20,11,9,34,13,5,19,87,17,0,20,0,
0800000US170311400014000400400,1400000US17031400400,17031400400,"Census Tract 4004, Cook County, Illinois",390,102,10,68,25,58,29,19,0,23,20,17,11,0,8,0,0,
0800000US170311400014000400500,1400000US17031400500,17031400500,"Census Tract 4005, Cook County, Illinois",484,138,66,65,21,51,0,18,11,4,13,0,61,36,0,0,0,
0800000US170311400014000400800,1400000US17031400800,17031400800,"Census Tract 4008, Cook County, Illinois",701,302,70,45,80,11,0,46,32,0,61,54,0,0,0,0,0,
0800000US170311400014000410100,1400000US17031410100,17031410100,"Census Tract 4101, Cook County, Illinois",294,9,32,8,0,14,29,0,0,9,0,40,104,17,14,9,9,
0800000US170311400014000410200,1400000US17031410200,17031410200,"Census Tract 4102, Cook County, Illinois",171,25,28,5,6,12,0,0,5,6,16,20,7,10,7,13,11,
0800000US170311400014000410500,1400000US17031410500,17031410500,"Census Tract 4105, Cook County, Illinois",472,92,0,8,0,48,0,18,25,16,21,26,70,47,0,51,50,
0800000US170311400014000410600,1400000US17031410600,17031410600,"Census Tract 4106, Cook County, Illinois",405,7,4,15,0,0,0,30,0,39,84,9,31,41,35,55,55,
0800000US170311400014000410700,1400000US17031410700,17031410700,"Census Tract 4107, Cook County, Illinois",354,9,0,10,10,0,25,22,27,0,25,50,56,24,55,21,20,
0800000US170311400014000410800,1400000US17031410800,17031410800,"Census Tract 4108, Cook County, Illinois",590,81,27,0,0,46,35,87,36,34,7,83,77,25,0,14,38,
0800000US170311400014000410900,1400000US17031410900,17031410900,"Census Tract 4109, Cook County, Illinois",550,20,0,41,0,15,17,0,0,36,51,76,59,34,27,65,109,
0800000US170311400014000411000,1400000US17031411000,17031411000,"Census Tract 4110, Cook County, Illinois",487,0,31,0,0,0,8,13,0,14,28,77,53,75,75,57,56,
0800000US170311400014000411100,1400000US17031411100,17031411100,"Census Tract 4111, Cook County, Illinois",519,26,0,0,0,0,9,26,8,0,4,28,32,56,90,108,132,
0800000US170311400014000411200,1400000US17031411200,17031411200,"Census Tract 4112, Cook County, Illinois",463,26,0,12,29,0,0,0,0,6,18,27,40,47,32,28,198,
0800000US170311400014000420100,1400000US17031420100,17031420100,"Census Tract 4201, Cook County, Illinois",232,61,15,14,24,13,28,10,11,31,0,0,0,0,15,0,10,
0800000US170311400014000420200,1400000US17031420200,17031420200,"Census Tract 4202, Cook County, Illinois",295,45,11,27,22,33,18,0,8,17,21,33,44,8,8,0,0,
0800000US170311400014000420300,1400000US17031420300,17031420300,"Census Tract 4203, Cook County, Illinois",225,38,9,0,7,0,30,0,0,11,5,18,12,25,21,20,29,
0800000US170311400014000420400,1400000US17031420400,17031420400,"Census Tract 4204, Cook County, Illinois",325,73,21,47,14,0,30,0,11,4,4,57,29,6,10,9,10,
0800000US170311400014000420500,1400000US17031420500,17031420500,"Census Tract 4205, Cook County, Illinois",461,50,130,8,37,16,0,38,38,0,36,65,27,0,0,0,16,
0800000US170311400014000420600,1400000US17031420600,17031420600,"Census Tract 4206, Cook County, Illinois",334,63,51,26,51,40,36,8,0,0,0,18,41,0,0,0,0,
0800000US170311400014000420700,1400000US17031420700,17031420700,"Census Tract 4207, Cook County, Illinois",631,162,46,44,54,31,71,25,23,9,39,54,45,22,0,6,0,
0800000US170311400014000420800,1400000US17031420800,17031420800,"Census Tract 4208, Cook County, Illinois",518,67,59,38,100,11,39,40,32,27,20,36,10,11,12,16,0,
0800000US170311400014000421200,1400000US17031421200,17031421200,"Census Tract 4212, Cook County, Illinois",257,41,17,8,19,0,26,30,18,14,15,0,32,24,13,0,0,
0800000US170311400014000430101,1400000US17031430101,17031430101,"Census Tract 4301.01, Cook County, Illinois",962,77,46,73,8,157,81,32,35,90,63,131,34,84,51,0,0,
0800000US170311400014000430102,1400000US17031430102,17031430102,"Census Tract 4301.02, Cook County, Illinois",493,9,0,64,24,35,9,74,36,0,40,38,75,48,0,41,0,
0800000US170311400014000430200,1400000US17031430200,17031430200,"Census Tract 4302, Cook County, Illinois",1015,224,143,90,46,45,0,115,82,12,10,17,104,6,0,18,103,
0800000US170311400014000430300,1400000US17031430300,17031430300,"Census Tract 4303, Cook County, Illinois",498,37,69,27,53,0,28,0,72,12,108,0,12,45,35,0,0,
0800000US170311400014000430400,1400000US17031430400,17031430400,"Census Tract 4304, Cook County, Illinois",577,104,20,59,25,50,0,6,48,32,22,79,107,9,0,6,10,
0800000US170311400014000430500,1400000US17031430500,17031430500,"Census Tract 4305, Cook County, Illinois",678,126,51,69,85,24,66,14,30,0,33,101,21,10,35,13,0,
0800000US170311400014000430600,1400000US17031430600,17031430600,"Census Tract 4306, Cook County, Illinois",443,80,0,26,8,40,5,50,37,6,10,45,34,22,25,45,10,
0800000US170311400014000430700,1400000US17031430700,17031430700,"Census Tract 4307, Cook County, Illinois",396,17,57,41,25,42,43,15,0,0,0,28,80,0,48,0,0,
0800000US170311400014000430800,1400000US17031430800,17031430800,"Census Tract 4308, Cook County, Illinois",458,26,4,41,61,44,4,21,46,0,17,55,17,82,11,13,16,
0800000US170311400014000430900,1400000US17031430900,17031430900,"Census Tract 4309, Cook County, Illinois",312,14,24,48,23,7,24,24,0,0,14,39,19,53,8,15,0,
0800000US170311400014000431200,1400000US17031431200,17031431200,"Census Tract 4312, Cook County, Illinois",751,41,19,0,21,27,37,33,0,51,83,143,250,16,18,8,4,
0800000US170311400014000431301,1400000US17031431301,17031431301,"Census Tract 4313.01, Cook County, Illinois",668,198,49,34,143,9,42,0,56,15,30,4,40,39,0,9,0,
0800000US170311400014000431302,1400000US17031431302,17031431302,"Census Tract 4313.02, Cook County, Illinois",701,82,73,126,43,104,32,57,46,0,17,69,17,18,17,0,0,
0800000US170311400014000431400,1400000US17031431400,17031431400,"Census Tract 4314, Cook County, Illinois",1127,147,70,94,50,24,142,36,103,0,167,73,34,112,62,0,13,
0800000US170311400014000440101,1400000US17031440101,17031440101,"Census Tract 4401.01, Cook County, Illinois",858,123,76,59,86,121,34,30,14,7,105,147,40,9,0,7,0,
0800000US170311400014000440102,1400000US17031440102,17031440102,"Census Tract 4401.02, Cook County, Illinois",583,34,64,104,4,104,38,37,50,18,63,37,7,23,0,0,0,
0800000US170311400014000440201,1400000US17031440201,17031440201,"Census Tract 4402.01, Cook County, Illinois",1234,139,45,141,72,33,36,135,34,102,87,173,152,0,42,43,0,
0800000US170311400014000440202,1400000US17031440202,17031440202,"Census Tract 4402.02, Cook County, Illinois",874,100,84,38,66,107,79,19,47,0,52,83,87,41,16,36,19,
0800000US170311400014000440300,1400000US17031440300,17031440300,"Census Tract 4403, Cook County, Illinois",1067,33,49,63,31,60,28,109,61,29,78,95,98,130,78,77,48,
0800000US170311400014000440600,1400000US17031440600,17031440600,"Census Tract 4406, Cook County, Illinois",463,20,21,33,13,19,15,10,44,18,27,55,36,100,33,19,0,
0800000US170311400014000440700,1400000US17031440700,17031440700,"Census Tract 4407, Cook County, Illinois",372,0,10,64,31,23,9,22,42,15,14,39,50,3,21,29,0,
0800000US170311400014000440800,1400000US17031440800,17031440800,"Census Tract 4408, Cook County, Illinois",481,76,28,33,74,18,44,34,0,30,29,34,48,15,18,0,0,
0800000US170311400014000440900,1400000US17031440900,17031440900,"Census Tract 4409, Cook County, Illinois",499,23,9,48,18,23,49,56,7,11,42,92,33,26,12,50,0,
0800000US170311400014000450300,1400000US17031450300,17031450300,"Census Tract 4503, Cook County, Illinois",901,108,16,31,70,50,49,8,8,64,38,108,84,98,121,36,12,
0800000US170311400014000460100,1400000US17031460100,17031460100,"Census Tract 4601, Cook County, Illinois",697,128,51,14,74,10,62,13,70,22,20,55,78,70,0,0,30,
0800000US170311400014000460200,1400000US17031460200,17031460200,"Census Tract 4602, Cook County, Illinois",475,93,32,40,38,51,42,0,17,7,34,34,39,30,0,0,18,
0800000US170311400014000460301,1400000US17031460301,17031460301,"Census Tract 4603.01, Cook County, Illinois",746,55,67,8,54,62,25,29,106,42,30,127,85,23,15,18,0,
0800000US170311400014000460302,1400000US17031460302,17031460302,"Census Tract 4603.02, Cook County, Illinois",780,76,206,60,53,0,112,52,50,17,21,19,34,11,15,54,0,
0800000US170311400014000460400,1400000US17031460400,17031460400,"Census Tract 4604, Cook County, Illinois",817,59,37,0,34,72,47,35,53,32,77,128,114,59,15,55,0,
0800000US170311400014000460500,1400000US17031460500,17031460500,"Census Tract 4605, Cook County, Illinois",1354,12,68,115,88,91,27,57,152,107,88,205,98,159,12,62,13,
0800000US170311400014000460600,1400000US17031460600,17031460600,"Census Tract 4606, Cook County, Illinois",227,66,13,22,0,19,2,2,46,0,16,4,37,0,0,0,0,
0800000US170311400014000460700,1400000US17031460700,17031460700,"Census Tract 4607, Cook County, Illinois",640,165,93,46,74,54,23,58,18,41,40,16,12,0,0,0,0,
0800000US170311400014000461000,1400000US17031461000,17031461000,"Census Tract 4610, Cook County, Illinois",351,45,55,40,39,0,19,21,6,17,37,10,46,10,0,0,6,
0800000US170311400014000470100,1400000US17031470100,17031470100,"Census Tract 4701, Cook County, Illinois",560,58,65,103,10,11,66,17,0,19,59,73,28,10,16,4,21,
0800000US170311400014000480100,1400000US17031480100,17031480100,"Census Tract 4801, Cook County, Illinois",525,0,12,14,19,15,58,38,4,18,22,101,101,90,0,3,30,
0800000US170311400014000480200,1400000US17031480200,17031480200,"Census Tract 4802, Cook County, Illinois",321,20,21,7,32,23,3,10,11,8,10,32,61,52,31,0,0,
0800000US170311400014000480300,1400000US17031480300,17031480300,"Census Tract 4803, Cook County, Illinois",310,52,0,10,4,11,5,5,0,0,36,69,90,28,0,0,0,
0800000US170311400014000480400,1400000US17031480400,17031480400,"Census Tract 4804, Cook County, Illinois",1736,0,58,58,55,14,95,0,44,258,169,144,251,223,88,166,113,
0800000US170311400014000480500,1400000US17031480500,17031480500,"Census Tract 4805, Cook County, Illinois",761,90,12,40,31,71,20,14,28,30,114,68,132,46,44,9,12,
0800000US170311400014000490300,1400000US17031490300,17031490300,"Census Tract 4903, Cook County, Illinois",525,51,5,23,5,12,43,53,20,4,34,87,78,64,26,20,0,
0800000US170311400014000490400,1400000US17031490400,17031490400,"Census Tract 4904, Cook County, Illinois",219,12,0,2,17,0,0,8,0,4,41,27,56,24,28,0,0,
0800000US170311400014000490500,1400000US17031490500,17031490500,"Census Tract 4905, Cook County, Illinois",606,40,0,70,11,0,36,23,41,31,130,75,110,12,27,0,0,
0800000US170311400014000490600,1400000US17031490600,17031490600,"Census Tract 4906, Cook County, Illinois",413,54,6,3,9,34,38,24,4,56,62,53,24,10,14,18,4,
0800000US170311400014000490700,1400000US17031490700,17031490700,"Census Tract 4907, Cook County, Illinois",693,58,38,32,50,60,65,42,26,12,73,94,93,40,0,10,0,
0800000US170311400014000490800,1400000US17031490800,17031490800,"Census Tract 4908, Cook County, Illinois",870,36,88,23,53,69,82,0,77,14,75,79,128,40,66,40,0,
0800000US170311400014000490901,1400000US17031490901,17031490901,"Census Tract 4909.01, Cook County, Illinois",810,111,66,30,59,26,86,53,36,23,63,92,38,53,31,43,0,
0800000US170311400014000490902,1400000US17031490902,17031490902,"Census Tract 4909.02, Cook County, Illinois",1246,71,85,0,47,60,87,66,128,8,156,185,190,132,25,6,0,
