GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1400000US17031801607,17031801607,"Census Tract 8016.07, Cook County, Illinois",1594,126,17,19,30,35,18,22,49,44,25,28,12,18,24,28,126,84,64,41,64,39,73,59,181,102,199,94,237,85,108,76,367,115
1400000US17031801608,17031801608,"Census Tract 8016.08, Cook County, Illinois",1780,121,56,60,13,20,45,35,83,61,12,21,13,20,47,44,37,46,0,16,80,58,94,51,77,54,177,79,197,78,245,102,604,112
1400000US17031801701,17031801701,"Census Tract 8017.01, Cook County, Illinois",1049,76,0,11,0,11,8,12,0,11,0,11,5,8,29,44,27,34,24,24,22,21,65,40,107,52,106,52,105,48,197,71,354,71
1400000US17031801702,17031801702,"Census Tract 8017.02, Cook County, Illinois",1298,90,54,41,0,11,11,18,0,11,40,42,11,16,9,14,19,22,7,12,56,49,68,51,87,46,143,63,174,74,244,81,375,95
1400000US17031801800,17031801800,"Census Tract 8018, Cook County, Illinois",1651,140,33,37,13,20,11,18,15,26,0,16,23,26,50,41,73,70,85,89,60,61,133,95,185,97,157,73,178,89,172,78,463,140
1400000US17031801901,17031801901,"Census Tract 8019.01, Cook County, Illinois",1030,130,9,15,0,11,0,11,41,37,0,11,70,46,14,23,32,32,40,44,45,36,128,71,166,82,159,77,64,44,87,42,175,82
1400000US17031801902,17031801902,"Census Tract 8019.02, Cook County, Illinois",866,74,0,11,8,12,10,17,26,40,8,13,27,25,7,10,14,16,10,17,46,29,37,40,39,28,96,41,63,44,107,45,368,78
1400000US17031802002,17031802002,"Census Tract 8020.02, Cook County, Illinois",1347,84,8,13,0,16,20,21,0,16,83,42,25,25,34,51,9,14,22,24,50,40,118,57,208,79,174,74,140,56,161,65,295,77
1400000US17031802003,17031802003,"Census Tract 8020.03, Cook County, Illinois",684,65,0,11,0,11,0,11,13,21,29,36,51,50,0,11,23,36,51,33,45,28,15,20,119,57,73,48,40,31,142,62,83,41
1400000US17031802004,17031802004,"Census Tract 8020.04, Cook County, Illinois",1371,159,77,73,24,38,138,101,45,46,16,26,80,75,54,53,92,72,100,98,155,84,140,76,98,77,150,89,70,65,95,88,37,36
1400000US17031802100,17031802100,"Census Tract 8021, Cook County, Illinois",897,56,0,11,0,11,4,7,13,14,29,43,10,14,43,33,39,39,0,11,34,26,37,30,67,38,55,36,53,36,208,66,305,77
1400000US17031802200,17031802200,"Census Tract 8022, Cook County, Illinois",1184,89,16,18,0,11,0,11,14,15,13,15,26,19,21,31,39,33,13,22,61,35,42,35,92,49,134,51,138,57,140,65,435,82
1400000US17031802300,17031802300,"Census Tract 8023, Cook County, Illinois",1268,142,50,43,0,16,34,44,0,16,14,23,40,53,15,23,0,16,0,16,31,31,55,71,213,85,84,77,61,43,117,81,554,119
1400000US17031802402,17031802402,"Census Tract 8024.02, Cook County, Illinois",1395,125,18,21,17,21,98,79,157,113,56,40,142,95,63,40,54,59,28,25,147,92,123,78,141,53,117,61,35,27,110,63,89,62
1400000US17031802403,17031802403,"Census Tract 8024.03, Cook County, Illinois",353,61,0,11,0,11,0,11,14,20,11,13,19,29,69,40,13,14,11,15,6,12,32,26,31,26,90,54,43,36,7,13,7,12
1400000US17031802404,17031802404,"Census Tract 8024.04, Cook County, Illinois",1562,185,40,37,73,71,19,32,43,60,101,95,105,66,91,79,141,106,51,48,180,103,212,98,269,113,91,47,63,52,83,58,0,16
1400000US17031802503,17031802503,"Census Tract 8025.03, Cook County, Illinois",1613,158,42,62,30,34,13,21,31,40,29,26,97,73,33,35,49,44,69,58,141,77,259,116,323,118,234,103,130,71,72,48,61,47
1400000US17031802504,17031802504,"Census Tract 8025.04, Cook County, Illinois",1667,135,15,24,22,26,12,19,84,83,50,51,19,23,58,42,17,28,71,71,164,87,314,122,209,89,243,104,185,93,84,57,120,66
1400000US17031802505,17031802505,"Census Tract 8025.05, Cook County, Illinois",1725,204,87,87,56,68,56,70,47,59,104,98,216,134,47,60,163,84,57,48,93,68,272,120,356,140,69,58,44,56,38,36,20,30
1400000US17031802506,17031802506,"Census Tract 8025.06, Cook County, Illinois",656,78,62,59,0,11,10,16,26,41,30,28,9,16,76,58,38,31,29,29,75,58,37,29,108,57,48,43,27,25,60,37,21,24
1400000US17031802605,17031802605,"Census Tract 8026.05, Cook County, Illinois",2084,171,43,70,0,16,14,22,40,44,29,33,63,44,74,65,73,55,16,25,212,105,347,137,341,107,125,85,222,84,318,122,167,84
1400000US17031802607,17031802607,"Census Tract 8026.07, Cook County, Illinois",370,50,6,11,0,11,0,11,0,11,13,19,27,28,4,7,45,41,68,46,10,12,82,41,32,22,35,42,21,28,6,10,21,18
1400000US17031802608,17031802608,"Census Tract 8026.08, Cook County, Illinois",1666,139,0,16,55,62,33,38,0,16,38,60,53,39,59,40,29,34,40,42,164,81,361,131,270,100,220,109,133,98,134,85,77,48
1400000US17031802609,17031802609,"Census Tract 8026.09, Cook County, Illinois",1439,199,52,54,0,16,39,48,106,78,109,81,36,38,65,63,147,88,126,77,90,70,335,146,227,118,58,59,37,49,12,20,0,16
1400000US17031802610,17031802610,"Census Tract 8026.10, Cook County, Illinois",411,56,0,11,11,17,0,11,19,21,13,15,0,11,18,18,25,22,11,17,8,10,26,19,102,53,75,45,36,31,51,42,16,14
1400000US17031802701,17031802701,"Census Tract 8027.01, Cook County, Illinois",1761,123,48,54,0,16,0,16,15,25,96,87,19,32,124,88,49,46,55,48,137,81,154,93,298,125,189,84,166,78,268,112,143,73
1400000US17031802702,17031802702,"Census Tract 8027.02, Cook County, Illinois",1206,112,16,19,4,9,13,20,24,38,7,10,10,15,59,48,45,37,0,16,89,55,71,39,206,73,201,72,146,57,163,61,152,53
1400000US17031802801,17031802801,"Census Tract 8028.01, Cook County, Illinois",1361,90,0,16,8,12,31,41,45,50,17,19,0,16,27,26,62,45,53,51,62,39,112,65,187,71,237,85,162,76,223,76,135,64
1400000US17031802802,17031802802,"Census Tract 8028.02, Cook County, Illinois",1773,163,16,26,10,17,11,17,59,71,66,49,82,60,36,35,176,109,69,69,125,86,65,39,267,103,400,150,157,81,102,59,132,65
1400000US17031802900,17031802900,"Census Tract 8029, Cook County, Illinois",1768,94,30,34,0,16,0,16,49,46,39,35,48,42,30,44,64,50,59,53,99,73,191,96,267,96,245,110,178,88,240,89,229,81
1400000US17031803005,17031803005,"Census Tract 8030.05, Cook County, Illinois",757,70,16,24,18,21,32,30,8,12,16,18,24,22,28,25,77,70,16,20,56,39,73,43,114,58,77,49,57,38,66,45,79,52
1400000US17031803007,17031803007,"Census Tract 8030.07, Cook County, Illinois",1488,123,18,29,0,16,21,25,0,16,59,71,39,47,15,23,27,31,57,45,149,78,56,52,127,63,274,109,178,83,320,130,148,90
1400000US17031803008,17031803008,"Census Tract 8030.08, Cook County, Illinois",1418,82,14,16,0,11,7,11,37,43,42,40,52,44,27,30,56,45,43,30,135,90,88,51,140,54,181,82,157,54,247,73,192,56
1400000US17031803010,17031803010,"Census Tract 8030.10, Cook County, Illinois",1406,108,20,22,6,10,31,46,22,26,52,36,35,31,42,45,48,42,8,13,112,76,130,59,186,96,175,77,178,69,163,73,198,70
1400000US17031803012,17031803012,"Census Tract 8030.12, Cook County, Illinois",568,104,0,11,15,19,0,11,0,11,17,21,34,43,41,36,66,61,13,20,33,35,38,41,91,76,58,51,0,11,88,44,74,40
1400000US17031803013,17031803013,"Census Tract 8030.13, Cook County, Illinois",1486,146,39,62,38,33,48,56,57,68,36,34,23,26,52,45,24,28,53,46,53,44,47,33,342,114,163,74,297,118,145,78,69,64
1400000US17031803014,17031803014,"Census Tract 8030.14, Cook County, Illinois",941,105,0,11,10,18,29,26,24,28,0,11,22,25,27,28,54,56,31,26,79,54,131,87,156,75,115,58,119,80,75,49,69,47
1400000US17031803015,17031803015,"Census Tract 8030.15, Cook County, Illinois",1432,124,13,19,58,65,60,77,111,85,25,32,56,68,40,37,32,32,0,11,133,84,135,74,175,86,141,67,78,44,154,69,221,66
1400000US17031803016,17031803016,"Census Tract 8030.16, Cook County, Illinois",647,88,11,18,0,11,13,19,12,18,15,23,17,22,16,15,3,6,13,16,73,41,108,51,145,75,38,28,62,33,60,43,61,38
1400000US17031803017,17031803017,"Census Tract 8030.17, Cook County, Illinois",1432,151,34,31,20,24,26,30,32,30,42,58,31,36,0,16,15,23,36,40,175,109,117,70,262,97,50,45,177,72,244,89,171,73
1400000US17031803100,17031803100,"Census Tract 8031, Cook County, Illinois",898,57,7,11,0,11,8,13,10,16,17,18,7,12,18,20,11,17,0,11,47,32,93,46,147,49,117,44,135,58,104,43,177,56
1400000US17031803200,17031803200,"Census Tract 8032, Cook County, Illinois",1449,108,16,27,14,22,16,26,0,16,0,16,41,37,27,34,26,27,45,50,61,51,152,99,317,113,287,122,70,48,213,106,164,73
1400000US17031803300,17031803300,"Census Tract 8033, Cook County, Illinois",1379,169,0,16,0,16,10,16,63,56,15,23,49,58,12,20,112,91,86,75,81,50,128,77,164,78,257,120,103,61,167,119,132,77
1400000US17031803400,17031803400,"Census Tract 8034, Cook County, Illinois",1750,128,0,16,0,16,0,16,89,80,79,56,29,34,27,31,56,39,44,40,89,62,139,68,186,106,244,113,243,92,189,75,336,114
1400000US17031803500,17031803500,"Census Tract 8035, Cook County, Illinois",1601,106,0,16,0,16,14,22,0,16,0,16,44,41,0,16,77,51,14,21,49,45,181,85,363,115,173,72,142,88,261,88,283,105
1400000US17031803603,17031803603,"Census Tract 8036.03, Cook County, Illinois",2044,127,10,18,0,16,0,16,33,52,25,29,49,45,49,46,63,46,14,21,81,59,70,46,256,119,304,107,221,112,322,117,547,143
1400000US17031803604,17031803604,"Census Tract 8036.04, Cook County, Illinois",1060,99,9,15,39,48,21,23,5,9,0,11,0,11,42,31,8,13,10,15,76,41,176,74,96,53,176,60,74,42,217,68,111,52
1400000US17031803605,17031803605,"Census Tract 8036.05, Cook County, Illinois",1971,142,55,51,44,42,36,35,53,47,4,8,38,36,27,32,43,36,46,37,112,85,248,128,176,82,349,112,232,107,271,100,237,80
1400000US17031803606,17031803606,"Census Tract 8036.06, Cook County, Illinois",1888,181,155,118,138,93,171,118,258,134,253,113,48,60,67,52,82,60,192,108,133,90,70,65,170,103,135,97,16,29,0,16,0,16
1400000US17031803607,17031803607,"Census Tract 8036.07, Cook County, Illinois",1400,81,23,23,1,5,0,16,8,13,0,16,50,35,12,18,48,30,34,34,54,34,80,47,247,86,298,96,227,74,233,71,85,45
1400000US17031803608,17031803608,"Census Tract 8036.08, Cook County, Illinois",1830,175,60,71,0,16,0,16,42,32,44,37,26,30,78,82,92,70,65,46,187,96,224,100,175,82,237,109,104,65,156,90,340,105
1400000US17031803610,17031803610,"Census Tract 8036.10, Cook County, Illinois",1827,160,31,35,14,21,94,74,6,12,78,64,29,34,37,33,40,37,159,125,98,59,105,48,319,118,194,79,113,67,322,115,188,105
1400000US17031803611,17031803611,"Census Tract 8036.11, Cook County, Illinois",1425,140,119,87,16,25,56,59,101,94,52,40,65,53,45,47,152,93,88,70,94,77,231,99,181,81,149,86,35,31,31,30,10,17
1400000US17031803612,17031803612,"Census Tract 8036.12, Cook County, Illinois",637,120,43,45,9,15,17,18,25,30,67,67,27,42,41,35,32,40,32,36,89,54,49,46,94,65,34,33,17,18,61,47,0,11
1400000US17031803701,17031803701,"Census Tract 8037.01, Cook County, Illinois",662,98,25,40,8,13,0,11,0,11,12,18,0,11,21,26,55,64,20,32,32,32,42,40,107,83,55,48,71,51,129,69,85,44
1400000US17031803702,17031803702,"Census Tract 8037.02, Cook County, Illinois",1670,143,92,101,0,16,18,29,56,76,60,58,12,20,77,62,36,44,59,37,39,44,138,70,191,91,308,119,134,72,276,93,174,84
1400000US17031803800,17031803800,"Census Tract 8038, Cook County, Illinois",1331,108,30,47,9,13,32,48,15,16,39,46,30,23,54,54,29,23,55,35,52,34,113,51,194,64,252,72,116,54,188,63,123,60
1400000US17031803901,17031803901,"Census Tract 8039.01, Cook County, Illinois",817,102,20,19,11,17,11,11,61,56,24,20,6,9,10,16,0,11,32,25,63,38,91,46,173,65,148,71,107,52,32,29,28,37
1400000US17031803902,17031803902,"Census Tract 8039.02, Cook County, Illinois",971,79,23,27,11,17,27,25,19,21,14,18,0,11,43,31,61,63,11,17,58,35,134,64,218,77,128,49,105,54,58,36,61,48
1400000US17031804000,17031804000,"Census Tract 8040, Cook County, Illinois",1113,100,4,6,0,11,33,31,10,16,36,34,22,25,15,15,95,73,48,35,148,63,119,49,245,76,122,59,77,45,118,54,21,21
1400000US17031804102,17031804102,"Census Tract 8041.02, Cook County, Illinois",1978,120,30,34,45,42,0,16,15,23,17,27,43,41,29,33,53,41,44,34,115,90,57,45,206,90,196,85,108,61,273,87,747,121
1400000US17031804104,17031804104,"Census Tract 8041.04, Cook County, Illinois",1415,109,13,19,34,37,0,11,24,23,23,24,17,18,0,11,31,29,17,18,176,77,147,54,248,85,252,77,105,52,172,62,156,62
1400000US17031804105,17031804105,"Census Tract 8041.05, Cook County, Illinois",1238,62,17,19,8,13,0,11,0,11,0,11,7,11,5,10,0,11,21,23,36,29,91,47,156,63,225,72,238,83,247,71,187,66
1400000US17031804106,17031804106,"Census Tract 8041.06, Cook County, Illinois",1860,159,35,35,13,21,26,28,27,31,9,14,52,36,33,38,61,48,53,43,37,36,204,79,198,101,277,102,174,68,231,76,430,106
1400000US17031804108,17031804108,"Census Tract 8041.08, Cook County, Illinois",718,139,26,33,11,18,43,49,0,11,57,75,0,11,1,8,30,37,8,13,41,37,72,58,307,129,28,32,44,43,19,24,31,38
1400000US17031804109,17031804109,"Census Tract 8041.09, Cook County, Illinois",740,112,12,20,0,11,28,26,6,10,23,37,32,47,8,13,0,11,9,15,37,34,57,70,122,67,115,61,79,54,78,44,134,49
1400000US17031804201,17031804201,"Census Tract 8042.01, Cook County, Illinois",2257,163,48,58,0,16,100,110,0,16,0,16,9,15,112,67,25,29,0,16,58,49,87,55,179,93,246,114,130,73,239,93,1024,172
1400000US17031804202,17031804202,"Census Tract 8042.02, Cook County, Illinois",2214,163,37,59,22,25,12,20,0,16,41,51,96,67,33,37,12,19,20,31,68,63,176,99,232,113,295,109,308,120,215,88,647,135
1400000US17031804305,17031804305,"Census Tract 8043.05, Cook County, Illinois",1965,133,10,18,0,16,71,55,26,30,160,93,48,45,91,56,114,68,54,40,121,70,380,124,348,116,281,129,124,77,70,72,67,54
1400000US17031804306,17031804306,"Census Tract 8043.06, Cook County, Illinois",1332,121,25,31,0,16,34,34,51,31,28,24,38,32,55,42,73,42,98,61,112,72,297,112,191,71,111,68,139,77,29,27,51,54
1400000US17031804308,17031804308,"Census Tract 8043.08, Cook County, Illinois",1342,155,0,16,15,21,29,34,35,38,0,16,51,55,77,63,35,39,51,47,88,63,146,87,366,115,215,85,64,49,75,52,95,65
1400000US17031804309,17031804309,"Census Tract 8043.09, Cook County, Illinois",706,81,6,9,10,11,29,36,14,21,19,19,71,57,71,69,57,60,50,40,53,40,67,37,83,41,123,70,26,28,10,12,17,28
1400000US17031804310,17031804310,"Census Tract 8043.10, Cook County, Illinois",2240,220,10,16,24,29,0,16,33,35,66,58,72,59,42,23,10,16,18,32,129,101,221,111,303,140,468,161,195,81,467,148,182,109
1400000US17031804311,17031804311,"Census Tract 8043.11, Cook County, Illinois",2026,166,31,36,31,36,13,21,30,48,37,46,93,86,33,52,50,60,44,46,27,35,227,100,352,132,366,140,262,115,163,75,267,113
1400000US17031804403,17031804403,"Census Tract 8044.03, Cook County, Illinois",1602,178,56,76,0,16,65,65,17,26,125,135,12,23,108,143,19,28,35,48,67,58,173,111,249,118,197,87,151,92,175,83,153,67
1400000US17031804404,17031804404,"Census Tract 8044.04, Cook County, Illinois",1097,124,0,16,17,26,9,14,56,56,24,24,44,50,34,31,64,58,49,53,83,62,169,89,251,94,146,78,65,44,77,51,9,16
1400000US17031804405,17031804405,"Census Tract 8044.05, Cook County, Illinois",725,89,35,42,18,28,32,43,78,66,58,59,78,64,10,17,37,59,89,84,105,70,39,43,53,35,47,34,18,21,15,19,13,23
1400000US17031804406,17031804406,"Census Tract 8044.06, Cook County, Illinois",1385,125,71,57,0,16,0,16,39,47,18,22,24,23,27,24,116,70,32,30,155,90,145,78,367,128,160,86,72,43,88,66,71,39
1400000US17031804505,17031804505,"Census Tract 8045.05, Cook County, Illinois",925,87,0,11,9,14,0,11,17,18,20,24,17,20,23,27,117,75,26,24,97,74,104,57,215,73,158,64,27,24,49,33,46,30
1400000US17031804506,17031804506,"Census Tract 8045.06, Cook County, Illinois",1521,132,10,15,33,36,0,16,34,43,20,31,15,17,39,48,38,52,72,71,40,36,101,82,245,94,186,99,206,96,295,117,187,80
1400000US17031804507,17031804507,"Census Tract 8045.07, Cook County, Illinois",3350,282,18,29,25,41,0,18,15,24,31,37,45,42,74,76,153,191,52,49,149,101,274,203,509,211,561,170,649,183,575,210,220,118
1400000US17031804508,17031804508,"Census Tract 8045.08, Cook County, Illinois",503,96,14,22,45,68,47,48,63,42,36,38,5,9,9,10,11,16,9,11,71,52,20,21,119,66,23,27,6,10,4,7,21,24
1400000US17031804509,17031804509,"Census Tract 8045.09, Cook County, Illinois",1253,151,84,81,0,16,18,21,31,41,39,39,28,35,23,30,14,24,129,95,94,69,76,45,406,116,94,53,121,71,61,72,35,42
1400000US17031804510,17031804510,"Census Tract 8045.10, Cook County, Illinois",1410,129,78,71,75,78,51,57,11,17,32,32,79,68,121,91,112,75,90,64,162,91,148,94,256,99,97,72,53,52,17,21,28,27
1400000US17031804511,17031804511,"Census Tract 8045.11, Cook County, Illinois",600,89,52,55,0,11,42,63,3,7,50,48,0,11,48,27,52,39,69,67,84,58,82,50,60,40,13,17,13,13,23,22,9,15
1400000US17031804603,17031804603,"Census Tract 8046.03, Cook County, Illinois",1033,190,75,65,40,47,67,77,39,42,81,71,35,41,102,87,47,44,63,47,94,84,95,71,121,69,67,48,12,20,74,52,21,33
1400000US17031804606,17031804606,"Census Tract 8046.06, Cook County, Illinois",2111,138,0,16,0,16,28,30,43,67,21,33,17,26,31,35,56,80,0,16,133,72,226,110,414,155,412,139,253,119,185,80,292,95
1400000US17031804607,17031804607,"Census Tract 8046.07, Cook County, Illinois",1918,116,17,27,40,40,18,28,17,27,37,28,0,16,15,23,55,54,67,49,124,68,221,102,328,122,355,111,203,89,282,123,139,104
1400000US17031804608,17031804608,"Census Tract 8046.08, Cook County, Illinois",887,114,34,50,0,11,8,13,14,21,15,23,0,11,40,38,41,43,38,32,80,53,93,63,174,77,96,55,75,54,86,50,93,71
1400000US17031804609,17031804609,"Census Tract 8046.09, Cook County, Illinois",1406,207,0,16,0,16,13,21,42,47,26,28,17,26,30,45,34,39,0,16,65,47,151,112,353,151,264,157,88,57,103,90,220,82
1400000US17031804610,17031804610,"Census Tract 8046.10, Cook County, Illinois",501,89,0,11,11,19,15,24,0,11,0,11,0,11,0,11,0,11,8,12,24,25,52,41,170,91,46,38,64,43,74,46,37,36
1400000US17031804611,17031804611,"Census Tract 8046.11, Cook County, Illinois",1171,129,0,11,21,24,0,11,73,53,44,49,10,15,72,44,37,34,26,31,63,37,101,61,350,97,107,62,120,55,48,35,99,52
1400000US17031804701,17031804701,"Census Tract 8047.01, Cook County, Illinois",1579,201,54,82,37,35,89,103,57,70,171,99,105,111,24,28,32,35,17,29,46,44,152,93,318,126,213,142,94,102,119,92,51,64
1400000US17031804705,17031804705,"Census Tract 8047.05, Cook County, Illinois",1015,90,33,32,0,11,13,19,34,46,27,24,74,58,83,49,49,31,27,24,120,69,51,34,152,63,126,60,45,33,75,53,106,60
1400000US17031804706,17031804706,"Census Tract 8047.06, Cook County, Illinois",649,68,9,10,0,11,0,11,24,25,47,33,11,12,6,9,17,16,13,15,21,12,70,38,105,44,102,41,45,24,122,48,57,29
1400000US17031804709,17031804709,"Census Tract 8047.09, Cook County, Illinois",1520,180,37,41,8,13,28,29,46,38,35,38,0,16,57,60,92,81,93,85,125,93,275,125,377,126,167,81,52,44,58,50,70,52
1400000US17031804710,17031804710,"Census Tract 8047.10, Cook County, Illinois",1137,96,0,11,0,11,8,13,10,16,20,31,37,32,8,15,46,33,81,52,120,52,88,52,219,73,194,52,135,53,129,52,42,29
1400000US17031804711,17031804711,"Census Tract 8047.11, Cook County, Illinois",2024,195,154,92,44,69,0,16,42,41,44,44,56,52,133,105,133,117,51,53,166,96,299,131,338,133,189,105,239,99,85,74,51,48
1400000US17031804712,17031804712,"Census Tract 8047.12, Cook County, Illinois",1473,103,7,11,11,18,7,11,14,11,55,49,20,34,16,19,38,30,20,18,74,48,169,75,209,61,256,91,160,51,230,75,187,83
1400000US17031804713,17031804713,"Census Tract 8047.13, Cook County, Illinois",795,153,0,11,15,24,0,11,0,11,47,46,16,26,8,16,15,22,0,11,107,70,88,60,85,62,166,95,48,49,200,127,0,11
1400000US17031804714,17031804714,"Census Tract 8047.14, Cook County, Illinois",951,90,0,11,0,11,53,79,0,11,7,11,11,18,61,41,44,36,17,22,105,68,53,36,111,57,196,70,103,56,70,44,120,52
1400000US17031804715,17031804715,"Census Tract 8047.15, Cook County, Illinois",701,100,9,14,0,11,10,17,67,50,63,67,83,56,50,52,41,31,34,31,32,32,119,68,125,87,62,46,0,11,6,13,0,11
1400000US17031804716,17031804716,"Census Tract 8047.16, Cook County, Illinois",1479,113,0,16,36,59,0,16,56,75,72,58,50,51,34,28,0,16,30,35,130,72,150,88,211,102,162,70,220,69,198,79,130,58
1400000US17031804803,17031804803,"Census Tract 8048.03, Cook County, Illinois",1624,156,40,40,0,16,7,13,12,19,37,52,48,34,68,65,87,72,14,23,137,102,152,95,159,95,295,104,339,151,177,87,52,47
1400000US17031804804,17031804804,"Census Tract 8048.04, Cook County, Illinois",1762,227,13,19,89,89,19,29,40,32,0,16,45,41,75,54,122,113,66,74,84,64,393,150,248,109,303,130,127,96,114,71,24,32
1400000US17031804805,17031804805,"Census Tract 8048.05, Cook County, Illinois",1921,147,18,29,17,26,27,32,14,22,0,16,68,63,29,32,170,101,115,82,90,61,206,86,336,115,319,129,171,87,185,108,156,85
1400000US17031804806,17031804806,"Census Tract 8048.06, Cook County, Illinois",852,103,19,21,26,33,18,23,37,42,54,48,0,11,47,32,23,29,35,36,40,37,116,68,204,78,130,63,55,50,48,31,0,11
1400000US17031804807,17031804807,"Census Tract 8048.07, Cook County, Illinois",1394,96,27,29,9,15,79,69,6,11,7,11,47,31,37,26,35,24,26,24,196,77,230,85,315,98,119,57,120,51,140,69,1,9
1400000US17031804808,17031804808,"Census Tract 8048.08, Cook County, Illinois",706,39,5,8,9,13,24,22,2,4,16,19,21,21,20,19,19,18,25,20,66,39,68,34,204,53,31,24,69,32,82,36,45,30
1400000US17031804809,17031804809,"Census Tract 8048.09, Cook County, Illinois",1160,73,0,11,0,11,17,19,0,11,23,36,22,27,9,15,17,20,58,39,80,51,75,39,292,69,163,58,121,52,190,64,93,48
1400000US17031804810,17031804810,"Census Tract 8048.10, Cook County, Illinois",1917,161,20,23,33,26,57,69,46,41,61,51,46,51,12,19,96,82,82,62,201,109,244,120,432,128,212,113,92,58,123,71,160,98
1400000US17031804901,17031804901,"Census Tract 8049.01, Cook County, Illinois",1730,142,15,25,28,31,62,43,29,30,58,67,34,33,20,33,51,47,74,61,61,40,163,75,301,107,191,92,172,81,219,111,252,130
1400000US17031804902,17031804902,"Census Tract 8049.02, Cook County, Illinois",1473,125,0,16,0,16,0,16,38,34,52,39,19,33,69,51,60,49,62,50,63,53,187,106,142,83,196,92,153,95,282,109,150,101
1400000US17031805001,17031805001,"Census Tract 8050.01, Cook County, Illinois",1323,120,41,59,9,13,7,12,27,42,26,22,0,11,43,48,10,15,33,28,43,29,122,55,228,80,233,79,114,53,160,61,227,65
1400000US17031805002,17031805002,"Census Tract 8050.02, Cook County, Illinois",1630,166,55,43,40,36,57,47,42,40,72,63,86,73,52,44,120,66,74,73,99,58,279,122,269,111,107,57,49,45,148,80,81,53
1400000US17031805105,17031805105,"Census Tract 8051.05, Cook County, Illinois",1693,135,75,88,84,94,66,68,151,116,105,96,59,78,79,78,0,16,125,100,191,116,230,161,239,104,175,124,29,49,74,57,11,20
1400000US17031805106,17031805106,"Census Tract 8051.06, Cook County, Illinois",692,84,5,8,17,23,0,11,0,11,34,32,6,9,10,15,37,35,14,22,69,51,108,45,103,58,106,48,42,28,71,38,70,32
1400000US17031805107,17031805107,"Census Tract 8051.07, Cook County, Illinois",1582,175,44,44,114,99,11,17,29,46,184,107,74,45,111,99,28,46,100,74,104,75,290,130,295,140,51,46,50,58,97,72,0,16
1400000US17031805108,17031805108,"Census Tract 8051.08, Cook County, Illinois",1722,180,12,18,71,65,44,64,117,104,0,16,96,104,126,104,165,105,183,119,19,24,288,129,197,92,119,104,98,64,126,80,61,54
1400000US17031805109,17031805109,"Census Tract 8051.09, Cook County, Illinois",1189,87,24,28,13,16,45,39,0,11,20,21,56,39,68,53,65,54,34,31,72,37,129,59,155,62,184,68,80,43,69,36,175,63
1400000US17031805110,17031805110,"Census Tract 8051.10, Cook County, Illinois",1063,116,7,11,0,11,26,36,60,45,12,18,32,31,0,11,10,16,61,43,92,55,136,73,219,91,79,60,94,55,160,60,75,51
1400000US17031805111,17031805111,"Census Tract 8051.11, Cook County, Illinois",1680,172,98,82,10,16,27,32,48,66,163,115,58,52,40,40,24,29,161,131,155,107,342,146,278,137,160,77,39,39,39,40,38,38
1400000US17031805112,17031805112,"Census Tract 8051.12, Cook County, Illinois",817,88,20,18,16,23,0,11,12,19,11,13,56,36,43,39,17,15,77,52,50,40,142,62,127,59,74,46,91,49,65,45,16,25
1400000US17031805201,17031805201,"Census Tract 8052.01, Cook County, Illinois",833,76,0,11,0,11,10,17,89,51,19,21,8,12,32,24,14,17,97,51,67,46,50,36,100,47,115,47,57,40,112,53,63,38
